"Fecha","CHTR.Open","CHTR.High","CHTR.Low","CHTR.Close","CHTR.Volume","CHTR.Adjusted"
2015-11-16,186.440002441406,186.639999389648,183.059997558594,185.690002441406,971300,185.690002441406
2015-11-17,186.229995727539,186.940002441406,184.339996337891,184.639999389648,980100,184.639999389648
2015-11-18,185.490005493164,187.880004882812,184.110000610352,187.809997558594,788400,187.809997558594
2015-11-19,188.869995117188,188.869995117188,185.660003662109,186.130004882812,1154900,186.130004882812
2015-11-20,188.119995117188,188.119995117188,185.009994506836,186.479995727539,606100,186.479995727539
2015-11-23,186.070007324219,189.360000610352,185.910003662109,187.039993286133,1769700,187.039993286133
2015-11-24,186.160003662109,187.610000610352,184.279998779297,186.110000610352,898800,186.110000610352
2015-11-25,186,187.449996948242,184.979995727539,186.089996337891,561600,186.089996337891
2015-11-27,185.630004882812,188,184.880004882812,187.240005493164,339400,187.240005493164
2015-11-30,187.740005493164,188.759994506836,184.960006713867,187.360000610352,949000,187.360000610352
2015-12-01,187.649993896484,190.649993896484,186.419998168945,188.880004882812,843800,188.880004882812
2015-12-02,189,190.679992675781,186.460006713867,186.770004272461,1162500,186.770004272461
2015-12-03,186.710006713867,188.179992675781,179.490005493164,180.789993286133,1485900,180.789993286133
2015-12-04,180.509994506836,186.100006103516,180.009994506836,184.529998779297,1208700,184.529998779297
2015-12-07,183.770004272461,189.149993896484,183.179992675781,187.809997558594,1382700,187.809997558594
2015-12-08,186.580001831055,189.570007324219,185.669998168945,186.589996337891,1652200,186.589996337891
2015-12-09,186.350006103516,188.490005493164,184,185.309997558594,1028500,185.309997558594
2015-12-10,184.699996948242,185.289993286133,182.800003051758,183.639999389648,1222300,183.639999389648
2015-12-11,180.979995727539,185,175.610000610352,178.020004272461,1872000,178.020004272461
2015-12-14,178.699996948242,179.440002441406,173.210006713867,174.809997558594,1788100,174.809997558594
2015-12-15,177.139999389648,181.979995727539,176.600006103516,178.25,1667900,178.25
2015-12-16,178.919998168945,184.5,178.919998168945,183.309997558594,2461300,183.309997558594
2015-12-17,183.610000610352,185.270004272461,182.860000610352,183.029998779297,1015500,183.029998779297
2015-12-18,181.630004882812,181.830001831055,177.899993896484,178.289993286133,1430700,178.289993286133
2015-12-21,179.050003051758,180.169998168945,177.050003051758,180.050003051758,721300,180.050003051758
2015-12-22,186.869995117188,186.869995117188,178.169998168945,181,686100,181
2015-12-23,182.169998168945,184.5,180.339996337891,181,1020500,181
2015-12-24,181.600006103516,182.899993896484,180.350006103516,181.889999389648,535900,181.889999389648
2015-12-28,180.720001220703,182.220001220703,179,182.080001831055,569300,182.080001831055
2015-12-29,182.699996948242,185.839996337891,181.979995727539,185.169998168945,916300,185.169998168945
2015-12-30,184.639999389648,185.600006103516,183.5,184.220001220703,577900,184.220001220703
2015-12-31,183.589996337891,185.070007324219,182.580001831055,183.100006103516,686700,183.100006103516
2016-01-04,180.559997558594,182.039993286133,175.509994506836,177.529998779297,1766300,177.529998779297
2016-01-05,177.289993286133,177.419998168945,174.589996337891,175.169998168945,1662000,175.169998168945
2016-01-06,173.350006103516,175.270004272461,172.639999389648,174.309997558594,1475500,174.309997558594
2016-01-07,171.210006713867,176.220001220703,170.380004882812,173.630004882812,2095600,173.630004882812
2016-01-08,175.119995117188,179.389999389648,174.190002441406,174.889999389648,1690200,174.889999389648
2016-01-11,175,177.279998779297,172.949996948242,175.630004882812,999900,175.630004882812
2016-01-12,176.059997558594,179.990005493164,172.860000610352,175.320007324219,1425800,175.320007324219
2016-01-13,175.360000610352,176.770004272461,167.300003051758,167.990005493164,1727000,167.990005493164
2016-01-14,168.179992675781,174.559997558594,167.919998168945,172.309997558594,1827500,172.309997558594
2016-01-15,167.970001220703,169.490005493164,163.020004272461,165.080001831055,3395700,165.080001831055
2016-01-19,166.919998168945,168.199996948242,164.529998779297,167.380004882812,2035200,167.380004882812
2016-01-20,166.110000610352,171.759994506836,160.740005493164,170.509994506836,2469900,170.509994506836
2016-01-21,170.369995117188,172.490005493164,166.970001220703,169.449996948242,1174500,169.449996948242
2016-01-22,171.800003051758,175,170.729995727539,174.720001220703,1845200,174.720001220703
2016-01-25,174.899993896484,176.509994506836,171.679992675781,172.339996337891,1032300,172.339996337891
2016-01-26,172.710006713867,175.940002441406,170.149993896484,172.169998168945,1193800,172.169998168945
2016-01-27,172.050003051758,172.5,164.539993286133,165.289993286133,1831700,165.289993286133
2016-01-28,167.179992675781,169.039993286133,164.320007324219,167.300003051758,1607800,167.300003051758
2016-01-29,169.470001220703,172.669998168945,168.220001220703,171.360000610352,2282800,171.360000610352
2016-02-01,169.639999389648,176.979995727539,167.059997558594,175.75,2469000,175.75
2016-02-02,173.820007324219,176.919998168945,170.949996948242,172,2993400,172
2016-02-03,173.570007324219,176.889999389648,171.339996337891,176.449996948242,2450500,176.449996948242
2016-02-04,178.220001220703,180.949996948242,168.110000610352,170.5,4003900,170.5
2016-02-05,160.199996948242,171,160.199996948242,168.539993286133,3936500,168.539993286133
2016-02-08,165.729995727539,165.729995727539,156.130004882812,162.589996337891,4244200,162.589996337891
2016-02-09,160.440002441406,165.779998779297,157.960006713867,165.039993286133,3296000,165.039993286133
2016-02-10,165.080001831055,172.779998779297,160.979995727539,161.080001831055,1958200,161.080001831055
2016-02-11,159.100006103516,161.600006103516,156.210006713867,159.529998779297,2983700,159.529998779297
2016-02-12,161.850006103516,168.539993286133,160.130004882812,167.75,2486300,167.75
2016-02-16,170.029998779297,170.029998779297,164.339996337891,168.929992675781,1856300,168.929992675781
2016-02-17,169.690002441406,174,167.020004272461,171.910003662109,2168200,171.910003662109
2016-02-18,171.520004272461,175.589996337891,167.399993896484,171.940002441406,2005600,171.940002441406
2016-02-19,170.610000610352,174.550003051758,168.149993896484,173.570007324219,1385800,173.570007324219
2016-02-22,174.5,177.690002441406,174.270004272461,177.050003051758,1850700,177.050003051758
2016-02-23,176.020004272461,177.789993286133,174.229995727539,174.389999389648,1893500,174.389999389648
2016-02-24,172.830001831055,175.809997558594,169.690002441406,175.789993286133,2369800,175.789993286133
2016-02-25,177.860000610352,183.619995117188,177.029998779297,183.039993286133,3972700,183.039993286133
2016-02-26,183.960006713867,184,180.300003051758,181.210006713867,1965800,181.210006713867
2016-02-29,180.550003051758,184.720001220703,179.149993896484,179.559997558594,2927900,179.559997558594
2016-03-01,181.080001831055,184.720001220703,179.910003662109,184.330001831055,3262400,184.330001831055
2016-03-02,183,183.830001831055,180.039993286133,181.880004882812,2343000,181.880004882812
2016-03-03,181.589996337891,186.220001220703,180.770004272461,183.669998168945,2240000,183.669998168945
2016-03-04,184.539993286133,185.360000610352,181.600006103516,184.779998779297,1845000,184.779998779297
2016-03-07,184.220001220703,186.399993896484,183.5,185.300003051758,1324700,185.300003051758
2016-03-08,184.660003662109,186.199996948242,182.699996948242,182.919998168945,1771600,182.919998168945
2016-03-09,184.039993286133,186.75,183.25,186.550003051758,1577400,186.550003051758
2016-03-10,187.320007324219,187.619995117188,182.75,185.009994506836,1757600,185.009994506836
2016-03-11,186.889999389648,188,185.669998168945,187.610000610352,2393200,187.610000610352
2016-03-14,186.800003051758,187.789993286133,185.610000610352,186,1200400,186
2016-03-15,185.660003662109,187.080001831055,183.619995117188,186.929992675781,1065300,186.929992675781
2016-03-16,186.929992675781,198.570007324219,186.889999389648,198.160003662109,6225600,198.160003662109
2016-03-17,198.220001220703,202.399993896484,196.550003051758,201.020004272461,3316400,201.020004272461
2016-03-18,200.389999389648,202.979995727539,199.830001831055,201,3289700,201
2016-03-21,200.899993896484,202.850006103516,199.940002441406,202.679992675781,2240800,202.679992675781
2016-03-22,202.399993896484,204.610000610352,200.949996948242,204.100006103516,1887000,204.100006103516
2016-03-23,204,204.559997558594,201.899993896484,202.320007324219,1784600,202.320007324219
2016-03-24,202.009994506836,202.009994506836,196.899993896484,198.339996337891,2058200,198.339996337891
2016-03-28,199.470001220703,200.070007324219,197.369995117188,198.119995117188,1355700,198.119995117188
2016-03-29,200.610000610352,204.479995727539,199.169998168945,203.029998779297,1735700,203.029998779297
2016-03-30,204.600006103516,204.600006103516,200.860000610352,203.520004272461,1418700,203.520004272461
2016-03-31,203.710006713867,204.199996948242,200.199996948242,202.429992675781,1535900,202.429992675781
2016-04-01,203.119995117188,205.729995727539,200.929992675781,203.470001220703,1958900,203.470001220703
2016-04-04,205.279998779297,206.630004882812,203.470001220703,205.350006103516,1592900,205.350006103516
2016-04-05,202.75,204.529998779297,202.149993896484,203.309997558594,1237100,203.309997558594
2016-04-06,204.190002441406,205.050003051758,202.179992675781,204.970001220703,1055900,204.970001220703
2016-04-07,202.339996337891,205.339996337891,201.839996337891,203.910003662109,1115000,203.910003662109
2016-04-08,204.740005493164,206.479995727539,201.050003051758,202.550003051758,1012100,202.550003051758
2016-04-11,203.300003051758,203.75,200.160003662109,200.380004882812,911700,200.380004882812
2016-04-12,200.259994506836,202.190002441406,199.5,200.25,1341700,200.25
2016-04-13,202,204.990005493164,199.919998168945,202.710006713867,1437000,202.710006713867
2016-04-14,202.350006103516,203.029998779297,200.610000610352,200.809997558594,1302900,200.809997558594
2016-04-15,202.059997558594,203.979995727539,199.270004272461,203.059997558594,1140300,203.059997558594
2016-04-18,201.899993896484,203.360000610352,201.050003051758,201.580001831055,992300,201.580001831055
2016-04-19,201.979995727539,207.699996948242,201.570007324219,204.630004882812,1629900,204.630004882812
2016-04-20,204.529998779297,205.710006713867,197.630004882812,198.229995727539,2312700,198.229995727539
2016-04-21,198.899993896484,199.979995727539,193.770004272461,199.699996948242,3221600,199.699996948242
2016-04-22,197.860000610352,199.550003051758,196.330001831055,197.910003662109,1497000,197.910003662109
2016-04-25,197.100006103516,208.350006103516,194.770004272461,207.009994506836,6367800,207.009994506836
2016-04-26,208.009994506836,213.320007324219,206.830001831055,210.070007324219,6694200,210.070007324219
2016-04-27,208.990005493164,211.229995727539,205.929992675781,206.429992675781,3348800,206.429992675781
2016-04-28,207,212.899993896484,205.630004882812,209.75,3196700,209.75
2016-04-29,207.639999389648,212.520004272461,204.729995727539,212.240005493164,2968700,212.240005493164
2016-05-02,212.25,218.679992675781,210.25,216.529998779297,2905600,216.529998779297
2016-05-03,215.559997558594,216.5,212.240005493164,212.669998168945,1884800,212.669998168945
2016-05-04,209.710006713867,214.559997558594,209.490005493164,212.429992675781,1447300,212.429992675781
2016-05-05,212.5,214.619995117188,211.25,212.020004272461,1555300,212.020004272461
2016-05-06,211.029998779297,213.619995117188,209.910003662109,212.919998168945,2489200,212.919998168945
2016-05-09,213.419998168945,215.330001831055,211.770004272461,213.479995727539,2242200,213.479995727539
2016-05-10,213.100006103516,216.529998779297,213.100006103516,216.490005493164,2236300,216.490005493164
2016-05-11,216.009994506836,218.729995727539,214.729995727539,217.220001220703,3844400,217.220001220703
2016-05-12,219.229995727539,219.580001831055,211.990005493164,213.960006713867,9795700,213.960006713867
2016-05-13,212.699996948242,215.839996337891,211.860000610352,214.580001831055,7137500,214.580001831055
2016-05-16,206.720001220703,210.25,203.600006103516,203.600006103516,16959100,203.600006103516
2016-05-17,203.600006103516,208.729995727539,201.039993286133,203.360000610352,21642600,203.360000610352
2016-05-18,224.910003662109,228.289993286133,222.5,227.410003662109,4352700,227.410003662109
2016-05-19,225.800003051758,230.490005493164,225.729995727539,227.570007324219,4343400,227.570007324219
2016-05-20,227.460006713867,233.699996948242,227.160003662109,233.110000610352,5519300,233.110000610352
2016-05-23,232.199996948242,233.190002441406,223.610000610352,225,6529400,225
2016-05-24,224.210006713867,229,223.089996337891,228.380004882812,3480800,228.380004882812
2016-05-25,227.460006713867,229.369995117188,224.050003051758,225.600006103516,3951700,225.600006103516
2016-05-26,222.889999389648,226.190002441406,218.460006713867,219.039993286133,3299800,219.039993286133
2016-05-27,217.009994506836,222.020004272461,217.009994506836,219.970001220703,2797200,219.970001220703
2016-05-31,220.059997558594,220.979995727539,216.100006103516,218.940002441406,3566200,218.940002441406
2016-06-01,222.5,227.509994506836,220.100006103516,227.5,3176500,227.5
2016-06-02,225.770004272461,228.720001220703,225.190002441406,227.820007324219,2996800,227.820007324219
2016-06-03,227.410003662109,227.809997558594,224.119995117188,224.949996948242,1493500,224.949996948242
2016-06-06,224.919998168945,225.949996948242,221.149993896484,221.679992675781,2636400,221.679992675781
2016-06-07,221.309997558594,223.410003662109,220.520004272461,220.800003051758,1914900,220.800003051758
2016-06-08,218.130004882812,223.160003662109,218.039993286133,223.080001831055,2846400,223.080001831055
2016-06-09,222.190002441406,223.229995727539,221.089996337891,222.970001220703,1689700,222.970001220703
2016-06-10,220.259994506836,224.240005493164,218.720001220703,223.529998779297,2184300,223.529998779297
2016-06-13,223.419998168945,226.350006103516,223.039993286133,223.279998779297,2818800,223.279998779297
2016-06-14,228.940002441406,228.940002441406,220.5,222.240005493164,3866300,222.240005493164
2016-06-15,221.850006103516,223.779998779297,220.279998779297,221.190002441406,1720500,221.190002441406
2016-06-16,222.729995727539,222.830001831055,220.149993896484,221.479995727539,1781500,221.479995727539
2016-06-17,221.630004882812,223.029998779297,219.470001220703,221.050003051758,7134800,221.050003051758
2016-06-20,224.449996948242,225.169998168945,221,221.119995117188,1509000,221.119995117188
2016-06-21,220.350006103516,223,220.080001831055,222.809997558594,1655200,222.809997558594
2016-06-22,222.460006713867,224.009994506836,220.619995117188,222.389999389648,1905400,222.389999389648
2016-06-23,223.279998779297,225.399993896484,221.050003051758,224.869995117188,1751700,224.869995117188
2016-06-24,219.169998168945,224.229995727539,215.179992675781,216.800003051758,5933500,216.800003051758
2016-06-27,215.229995727539,217.630004882812,214.059997558594,216.279998779297,2649700,216.279998779297
2016-06-28,217.520004272461,220.619995117188,216.089996337891,218.380004882812,1573200,218.380004882812
2016-06-29,220,228.190002441406,219.880004882812,227.369995117188,2183000,227.369995117188
2016-06-30,226.919998168945,229.800003051758,225.740005493164,228.639999389648,2151600,228.639999389648
2016-07-01,228.679992675781,232.649993896484,226.809997558594,232.289993286133,1829700,232.289993286133
2016-07-05,231.669998168945,234.470001220703,230.190002441406,231.770004272461,2492800,231.770004272461
2016-07-06,231,232.990005493164,229.009994506836,232.779998779297,1313000,232.779998779297
2016-07-07,232.339996337891,235.199996948242,232.020004272461,234.869995117188,1164000,234.869995117188
2016-07-08,237.059997558594,238.270004272461,235.889999389648,237.169998168945,1615400,237.169998168945
2016-07-11,238.080001831055,240.100006103516,237.080001831055,239.869995117188,1289000,239.869995117188
2016-07-12,239.520004272461,241.479995727539,237.789993286133,238.449996948242,1532700,238.449996948242
2016-07-13,239.860000610352,240.449996948242,237.300003051758,237.429992675781,1215100,237.429992675781
2016-07-14,239.240005493164,239.940002441406,235.940002441406,239.110000610352,941900,239.110000610352
2016-07-15,240.410003662109,240.410003662109,234.210006713867,234.979995727539,1987300,234.979995727539
2016-07-18,235.190002441406,236.259994506836,233.270004272461,234.339996337891,753200,234.339996337891
2016-07-19,234.130004882812,235,231.899993896484,232.009994506836,1373000,232.009994506836
2016-07-20,232.910003662109,236.539993286133,227.630004882812,236.190002441406,1987100,236.190002441406
2016-07-21,234.830001831055,240.869995117188,233.699996948242,240.479995727539,1715300,240.479995727539
2016-07-22,241.360000610352,244.440002441406,239,243.470001220703,1648900,243.470001220703
2016-07-25,243.350006103516,244.509994506836,240.100006103516,240.690002441406,1027000,240.690002441406
2016-07-26,241.690002441406,242.610000610352,235.210006713867,237.979995727539,1162300,237.979995727539
2016-07-27,239.940002441406,240.289993286133,236.679992675781,237.720001220703,1167600,237.720001220703
2016-07-28,237.070007324219,239.389999389648,237.070007324219,237.800003051758,784200,237.800003051758
2016-07-29,238.550003051758,238.889999389648,234.770004272461,234.869995117188,1008100,234.869995117188
2016-08-01,235.539993286133,238.960006713867,234.160003662109,236,1710400,236
2016-08-02,237.509994506836,238.529998779297,235.179992675781,235.789993286133,1329400,235.789993286133
2016-08-03,235.75,237.720001220703,234.789993286133,237.110000610352,949500,237.110000610352
2016-08-04,236.889999389648,238.940002441406,235.899993896484,236.990005493164,902000,236.990005493164
2016-08-05,238.009994506836,238.440002441406,234.410003662109,234.789993286133,917100,234.789993286133
2016-08-08,234.550003051758,239.369995117188,233,236.820007324219,1998600,236.820007324219
2016-08-09,237,260.390014648438,236.059997558594,255.759994506836,5655700,255.759994506836
2016-08-10,255.770004272461,257.380004882812,253.210006713867,254.070007324219,1996500,254.070007324219
2016-08-11,253.210006713867,258.359985351562,252.5,258.059997558594,1467800,258.059997558594
2016-08-12,256.529998779297,258.899993896484,255.039993286133,258.619995117188,948200,258.619995117188
2016-08-15,259.489990234375,261.75,259.029998779297,260.510009765625,1144500,260.510009765625
2016-08-16,260.489990234375,261.429992675781,256.730010986328,257.140014648438,881200,257.140014648438
2016-08-17,256.299987792969,258.899993896484,254.210006713867,257.429992675781,1108700,257.429992675781
2016-08-18,257.350006103516,258.880004882812,253.419998168945,254.830001831055,1700700,254.830001831055
2016-08-19,253.529998779297,253.960006713867,250.75,252.630004882812,2067500,252.630004882812
2016-08-22,253.080001831055,253.080001831055,250.050003051758,252.649993896484,1005600,252.649993896484
2016-08-23,253.440002441406,254.309997558594,250.919998168945,252.240005493164,944800,252.240005493164
2016-08-24,251.600006103516,253.869995117188,249.880004882812,251.740005493164,857300,251.740005493164
2016-08-25,251.789993286133,253.339996337891,251.009994506836,252.070007324219,457900,252.070007324219
2016-08-26,252.729995727539,253.339996337891,249.130004882812,250.929992675781,926500,250.929992675781
2016-08-29,251.690002441406,255,251.690002441406,252.309997558594,1035600,252.309997558594
2016-08-30,251.550003051758,256.720001220703,250.899993896484,256.029998779297,1425700,256.029998779297
2016-08-31,255.259994506836,258.350006103516,254.440002441406,257.209991455078,1458500,257.209991455078
2016-09-01,267,272.809997558594,264.369995117188,268.820007324219,7872000,268.820007324219
2016-09-02,268.679992675781,272.959991455078,268.679992675781,271.790008544922,3715000,271.790008544922
2016-09-06,279.950012207031,279.950012207031,270.019989013672,274.670013427734,5043800,274.670013427734
2016-09-07,273.420013427734,277.690002441406,272.649993896484,277.559997558594,35466600,277.559997558594
2016-09-08,276.200012207031,276.450012207031,267.380004882812,268.660003662109,5006600,268.660003662109
2016-09-09,266.359985351562,267.489990234375,264.119995117188,264.119995117188,2897700,264.119995117188
2016-09-12,263.760009765625,269.700012207031,263.269989013672,269.309997558594,2537000,269.309997558594
2016-09-13,266.809997558594,268.459991455078,262.570007324219,264.970001220703,1981200,264.970001220703
2016-09-14,262.109985351562,267.910003662109,262.109985351562,266.690002441406,1299200,266.690002441406
2016-09-15,265.929992675781,268.829986572266,264.760009765625,266.269989013672,1692800,266.269989013672
2016-09-16,266.220001220703,266.869995117188,264.160003662109,265.940002441406,2514900,265.940002441406
2016-09-19,266.380004882812,268.089996337891,262.700012207031,262.929992675781,2133000,262.929992675781
2016-09-20,264.209991455078,266,261.679992675781,264.559997558594,1968200,264.559997558594
2016-09-21,266,274.779998779297,266,274.269989013672,2320200,274.269989013672
2016-09-22,276,277.619995117188,273.510009765625,276.730010986328,1621400,276.730010986328
2016-09-23,275.649993896484,276.950012207031,274.890014648438,276.079986572266,833900,276.079986572266
2016-09-26,275.019989013672,275.630004882812,272.489990234375,273.820007324219,1295200,273.820007324219
2016-09-27,273.329986572266,277.769989013672,271.309997558594,275.399993896484,1269300,275.399993896484
2016-09-28,275.399993896484,276.609985351562,273.660003662109,276.570007324219,1175300,276.570007324219
2016-09-29,275.260009765625,276.109985351562,269.140014648438,271.829986572266,1793600,271.829986572266
2016-09-30,268.899993896484,272.410003662109,268.899993896484,269.970001220703,1875200,269.970001220703
2016-10-03,269.679992675781,270.989990234375,266.049987792969,268.160003662109,1908900,268.160003662109
2016-10-04,267.380004882812,269.559997558594,265.929992675781,267.410003662109,1745300,267.410003662109
2016-10-05,268.730010986328,269.299987792969,266.190002441406,267.079986572266,1333400,267.079986572266
2016-10-06,267,269.459991455078,266.359985351562,268.170013427734,1079500,268.170013427734
2016-10-07,269.040008544922,269.040008544922,266.920013427734,266.970001220703,1373500,266.970001220703
2016-10-10,268.299987792969,268.850006103516,266.239990234375,267.850006103516,2016300,267.850006103516
2016-10-11,262.320007324219,263.820007324219,257.510009765625,257.859985351562,3440500,257.859985351562
2016-10-12,257.910003662109,259.329986572266,256.820007324219,256.890014648438,1702800,256.890014648438
2016-10-13,255.720001220703,257.269989013672,253.380004882812,256.399993896484,1284400,256.399993896484
2016-10-14,257.920013427734,261.329986572266,255.809997558594,257.589996337891,1112900,257.589996337891
2016-10-17,257.820007324219,260.200012207031,256.980010986328,257.519989013672,822800,257.519989013672
2016-10-18,259.619995117188,261.510009765625,259.510009765625,259.950012207031,1127200,259.950012207031
2016-10-19,260.809997558594,262.920013427734,259.420013427734,260.200012207031,1319300,260.200012207031
2016-10-20,260.5,260.540008544922,257.559997558594,258.119995117188,1518500,258.119995117188
2016-10-21,256.200012207031,257.369995117188,254.080001831055,255.059997558594,2250500,255.059997558594
2016-10-24,257.260009765625,259.779998779297,254.720001220703,259.600006103516,1382000,259.600006103516
2016-10-25,259.989990234375,261.010009765625,256.019989013672,257.059997558594,1680700,257.059997558594
2016-10-26,256.600006103516,257.149993896484,247,248.639999389648,2999400,248.639999389648
2016-10-27,249.039993286133,249.880004882812,242.470001220703,244.100006103516,2875500,244.100006103516
2016-10-28,245.020004272461,252.259994506836,245.020004272461,249.25,2041700,249.25
2016-10-31,250.619995117188,251.25,247.389999389648,249.889999389648,1230000,249.889999389648
2016-11-01,250,251.270004272461,245.429992675781,249.570007324219,1676400,249.570007324219
2016-11-02,249.360000610352,254.550003051758,248.289993286133,252.910003662109,3472100,252.910003662109
2016-11-03,267.570007324219,269.190002441406,242.639999389648,247.419998168945,4560400,247.419998168945
2016-11-04,241.5,254.429992675781,241.5,250.229995727539,2424200,250.229995727539
2016-11-07,254.729995727539,257.5,252.899993896484,257.160003662109,2372700,257.160003662109
2016-11-08,257.579986572266,263.320007324219,255.369995117188,262.260009765625,1716800,262.260009765625
2016-11-09,259.130004882812,277.980010986328,259,269.829986572266,4369700,269.829986572266
2016-11-10,271.200012207031,281.359985351562,266.579986572266,270.869995117188,5210900,270.869995117188
2016-11-11,269.070007324219,273.790008544922,265.320007324219,272.440002441406,2111900,272.440002441406
2016-11-14,272.290008544922,273.989990234375,263.059997558594,263.140014648438,2475000,263.140014648438
2016-11-15,263.209991455078,267.859985351562,259.950012207031,260.200012207031,2688200,260.200012207031
2016-11-16,260,262.640014648438,258.630004882812,261.989990234375,2343900,261.989990234375
2016-11-17,262.200012207031,266.570007324219,261.209991455078,265.480010986328,1346900,265.480010986328
2016-11-18,264.190002441406,266,260,262.700012207031,1796800,262.700012207031
2016-11-21,263.820007324219,265.709991455078,260.170013427734,264.100006103516,1581800,264.100006103516
2016-11-22,264.940002441406,273.260009765625,264.260009765625,273.019989013672,2800400,273.019989013672
2016-11-23,272.339996337891,273.950012207031,270.649993896484,272.309997558594,1358500,272.309997558594
2016-11-25,273,275.929992675781,272.059997558594,275.5,626900,275.5
2016-11-28,275.709991455078,275.820007324219,270.279998779297,270.820007324219,1707000,270.820007324219
2016-11-29,272.140014648438,281.429992675781,271.140014648438,280.489990234375,2657300,280.489990234375
2016-11-30,280.489990234375,281.079986572266,272.019989013672,275.309997558594,2486300,275.309997558594
2016-12-01,273.549987792969,276,269.950012207031,272.549987792969,1401200,272.549987792969
2016-12-02,273.040008544922,274.109985351562,265.779998779297,266.670013427734,1751500,266.670013427734
2016-12-05,268.359985351562,273.959991455078,267.010009765625,270.929992675781,1765000,270.929992675781
2016-12-06,272.170013427734,277.089996337891,271.320007324219,276.320007324219,1233300,276.320007324219
2016-12-07,276.440002441406,287.269989013672,275.109985351562,284.25,2007700,284.25
2016-12-08,285.399993896484,285.399993896484,278.609985351562,279,1757700,279
2016-12-09,279.739990234375,280.489990234375,276.510009765625,278.809997558594,1317200,278.809997558594
2016-12-12,281.040008544922,281.950012207031,275.980010986328,277.920013427734,1490400,277.920013427734
2016-12-13,279.589996337891,285.100006103516,275.339996337891,283.859985351562,1485400,283.859985351562
2016-12-14,283.899993896484,293.420013427734,281.989990234375,288.260009765625,2460100,288.260009765625
2016-12-15,288.160003662109,293.739990234375,287.989990234375,291.160003662109,1842800,291.160003662109
2016-12-16,292.619995117188,294.660003662109,287.649993896484,288.440002441406,2332000,288.440002441406
2016-12-19,288.959991455078,292,287.089996337891,288.910003662109,929900,288.910003662109
2016-12-20,288.459991455078,291.609985351562,288.089996337891,290.380004882812,880100,290.380004882812
2016-12-21,290.630004882812,292.850006103516,288.010009765625,291.239990234375,813100,291.239990234375
2016-12-22,291.029998779297,291.790008544922,287.470001220703,291.019989013672,770300,291.019989013672
2016-12-23,290.730010986328,292.970001220703,288.940002441406,290.429992675781,627500,290.429992675781
2016-12-27,291.549987792969,293.290008544922,290,291.799987792969,837200,291.799987792969
2016-12-28,293.010009765625,293.730010986328,290.429992675781,291.119995117188,882600,291.119995117188
2016-12-29,291.019989013672,294.869995117188,290.109985351562,292.190002441406,1031000,292.190002441406
2016-12-30,292.160003662109,292.989990234375,285.049987792969,287.920013427734,1327600,287.920013427734
2017-01-03,290.239990234375,291.440002441406,282.540008544922,285.769989013672,1697700,285.769989013672
2017-01-04,286.980010986328,292.079986572266,284.230010986328,291.549987792969,1632500,291.549987792969
2017-01-05,289.75,297.130004882812,289.730010986328,296.170013427734,1711900,296.170013427734
2017-01-06,296.119995117188,298.790008544922,294.459991455078,298.160003662109,1101300,298.160003662109
2017-01-09,297.200012207031,297.940002441406,294.709991455078,296.260009765625,1719500,296.260009765625
2017-01-10,296.660003662109,300.149993896484,293.459991455078,298.200012207031,1510100,298.200012207031
2017-01-11,297.450012207031,300.040008544922,296.100006103516,299.540008544922,1238000,299.540008544922
2017-01-12,298.049987792969,298.239990234375,294.559997558594,297.190002441406,1415400,297.190002441406
2017-01-13,297.309997558594,300.070007324219,296.890014648438,298.429992675781,1023500,298.429992675781
2017-01-17,294.019989013672,306.369995117188,292.839996337891,306.140014648438,3907500,306.140014648438
2017-01-18,306.149993896484,307.320007324219,302.089996337891,303.690002441406,1220600,303.690002441406
2017-01-19,302.929992675781,307.760009765625,301.279998779297,306.130004882812,1140400,306.130004882812
2017-01-20,307.640014648438,309.179992675781,306.160003662109,308.440002441406,1327000,308.440002441406
2017-01-23,307.200012207031,309.850006103516,306.170013427734,308.700012207031,1762400,308.700012207031
2017-01-24,309.739990234375,310.209991455078,307.010009765625,308.350006103516,1058800,308.350006103516
2017-01-25,309.149993896484,311.200012207031,307.160003662109,310.309997558594,1114700,310.309997558594
2017-01-26,333.369995117188,341.5,324.809997558594,333.149993896484,12359700,333.149993896484
2017-01-27,332.920013427734,334.119995117188,316.959991455078,323.549987792969,2748900,323.549987792969
2017-01-30,323.480010986328,325.260009765625,316.989990234375,324.799987792969,2103500,324.799987792969
2017-01-31,322.649993896484,325.269989013672,321.029998779297,323.950012207031,1005900,323.950012207031
2017-02-01,323.850006103516,327.010009765625,321.940002441406,326.850006103516,944000,326.850006103516
2017-02-02,325.640014648438,326.839996337891,324.190002441406,324.410003662109,842500,324.410003662109
2017-02-03,325.429992675781,329.100006103516,324.119995117188,328.709991455078,1105800,328.709991455078
2017-02-06,327.829986572266,328.279998779297,319.179992675781,322.600006103516,2395700,322.600006103516
2017-02-07,322.980010986328,325.390014648438,321.329986572266,323.369995117188,1892100,323.369995117188
2017-02-08,323.549987792969,327.5,323.200012207031,325.730010986328,982700,325.730010986328
2017-02-09,325.839996337891,326.459991455078,321.239990234375,325.070007324219,1224600,325.070007324219
2017-02-10,325.070007324219,325.980010986328,321.609985351562,324.559997558594,1035100,324.559997558594
2017-02-13,325,325.119995117188,319.399993896484,323.019989013672,1708100,323.019989013672
2017-02-14,321.910003662109,323.779998779297,320.260009765625,322,1091500,322
