"Fecha","COO.Open","COO.High","COO.Low","COO.Close","COO.Volume","COO.Adjusted"
2016-04-20,157.729995727539,159.589996337891,156.669998168945,158.740005493164,201500,158.490356445312
2016-04-21,158.570007324219,161.169998168945,158.179992675781,158.630004882812,310800,158.380523681641
2016-04-22,158.320007324219,159.690002441406,156.460006713867,157.860000610352,285900,157.611709594727
2016-04-25,157.979995727539,158.669998168945,156.570007324219,157.360000610352,277100,157.112487792969
2016-04-26,157.610000610352,159.270004272461,156.919998168945,159.080001831055,242900,158.829788208008
2016-04-27,159.360000610352,159.460006713867,156.619995117188,158.039993286133,294600,157.791442871094
2016-04-28,156.669998168945,158.309997558594,155.470001220703,155.800003051758,254200,155.554962158203
2016-04-29,154.970001220703,156.199996948242,152.710006713867,153.080001831055,389700,152.839248657227
2016-05-02,152.770004272461,155.020004272461,152.619995117188,154.610000610352,361200,154.366790771484
2016-05-03,154.029998779297,155.020004272461,153.100006103516,154.309997558594,249800,154.067321777344
2016-05-04,153.490005493164,154,152.449996948242,153.259994506836,241800,153.018936157227
2016-05-05,153.410003662109,154.460006713867,152.820007324219,153.690002441406,215000,153.448303222656
2016-05-06,152.380004882812,154.149993896484,152.089996337891,153.309997558594,227800,153.068878173828
2016-05-09,153.289993286133,156.600006103516,152.580001831055,155.130004882812,282900,154.886016845703
2016-05-10,155.119995117188,156.789993286133,154.119995117188,156.059997558594,259400,155.814544677734
2016-05-11,156.130004882812,157.529998779297,155,155.020004272461,227400,154.776184082031
2016-05-12,155.759994506836,157.839996337891,153.830001831055,155.410003662109,507700,155.165557861328
2016-05-13,155.690002441406,157.899993896484,155.289993286133,155.970001220703,240500,155.724685668945
2016-05-16,158.360000610352,161.729995727539,157.210006713867,160.330001831055,459100,160.077865600586
2016-05-17,160.029998779297,161.169998168945,157.509994506836,158.199996948242,431600,157.951171875
2016-05-18,158,160.419998168945,156.600006103516,158.279998779297,367200,158.031051635742
2016-05-19,157.490005493164,159.759994506836,156.850006103516,159.289993286133,296400,159.039459228516
2016-05-20,159.449996948242,161.039993286133,156.699996948242,160.350006103516,300500,160.097808837891
2016-05-23,160.850006103516,161.990005493164,159.979995727539,161.100006103516,287200,160.846603393555
2016-05-24,161.839996337891,163.350006103516,160.880004882812,163.009994506836,341000,162.753616333008
2016-05-25,163.929992675781,164.830001831055,162.460006713867,164.619995117188,399800,164.361099243164
2016-05-26,164.710006713867,164.710006713867,161.139999389648,161.929992675781,474700,161.675354003906
2016-05-27,162,163.139999389648,161.110000610352,162.5,599600,162.244430541992
2016-05-31,163.339996337891,164.139999389648,162.330001831055,162.809997558594,661600,162.553939819336
2016-06-01,162.910003662109,166.070007324219,161.619995117188,165.630004882812,605600,165.369506835938
2016-06-02,166,167.419998168945,164.410003662109,167.419998168945,798600,167.156692504883
2016-06-03,171.050003051758,173.5,164.009994506836,165.399993896484,1376300,165.139892578125
2016-06-06,165.399993896484,166.100006103516,162.880004882812,163.070007324219,755600,162.813522338867
2016-06-07,163.070007324219,166.479995727539,162.210006713867,165.020004272461,794900,164.760482788086
2016-06-08,164.539993286133,165.410003662109,164,164.919998168945,301600,164.660598754883
2016-06-09,164.419998168945,165.990005493164,163.919998168945,165.199996948242,272600,164.940216064453
2016-06-10,164.949996948242,164.949996948242,162.520004272461,163.240005493164,355500,162.983261108398
2016-06-13,163.050003051758,164.5,162.020004272461,162.320007324219,314800,162.064727783203
2016-06-14,163.880004882812,163.880004882812,161.460006713867,162.990005493164,269500,162.733627319336
2016-06-15,163.210006713867,163.839996337891,161.440002441406,162.539993286133,290500,162.284332275391
2016-06-16,161.910003662109,163.309997558594,161.179992675781,162.929992675781,228000,162.673751831055
2016-06-17,162.520004272461,162.75,159.809997558594,161.889999389648,474500,161.635391235352
2016-06-20,163.350006103516,164.889999389648,163.110000610352,164.279998779297,333100,164.021621704102
2016-06-21,165,166.649993896484,164.770004272461,165.559997558594,422500,165.299621582031
2016-06-22,165.710006713867,166.679992675781,164.210006713867,164.550003051758,291500,164.291198730469
2016-06-23,166.240005493164,166.669998168945,163.809997558594,166.589996337891,241500,166.32795715332
2016-06-24,164.710006713867,168.089996337891,161.509994506836,166.800003051758,1079700,166.537673950195
2016-06-27,165.770004272461,165.789993286133,162.380004882812,162.990005493164,1039700,162.733627319336
2016-06-28,164.070007324219,168.699996948242,164,168.5,386000,168.234954833984
2016-06-29,169.029998779297,171.440002441406,168.139999389648,169.850006103516,332100,169.58283996582
2016-06-30,170.779998779297,172.240005493164,170.149993896484,171.570007324219,547300,171.300155639648
2016-07-01,172.729995727539,177.610000610352,172.5,177.339996337891,657700,177.061096191406
2016-07-05,176.300003051758,177.729995727539,175.190002441406,177.419998168945,579700,177.14094543457
2016-07-06,176.330001831055,179.970001220703,176.029998779297,177.669998168945,675500,177.390563964844
2016-07-07,178.380004882812,180.070007324219,177.809997558594,178.5,331700,178.219253540039
2016-07-08,178.940002441406,182.210006713867,178.550003051758,181.830001831055,374100,181.544006347656
2016-07-11,181.919998168945,183.070007324219,181.539993286133,182.100006103516,220100,181.813598632812
2016-07-12,182.389999389648,182.800003051758,178.479995727539,178.539993286133,539400,178.259231567383
2016-07-13,179.300003051758,179.990005493164,178.339996337891,178.830001831055,228600,178.548767089844
2016-07-14,179.919998168945,180.429992675781,177.970001220703,178.960006713867,223100,178.67854309082
2016-07-15,179.479995727539,180.110000610352,177.520004272461,178.419998168945,242700,178.139358520508
2016-07-18,178.869995117188,179.529998779297,176.419998168945,177.580001831055,230100,177.300735473633
2016-07-19,178.100006103516,178.210006713867,176.669998168945,177.139999389648,154000,176.861373901367
2016-07-20,178.119995117188,178.699996948242,177.320007324219,178.279998779297,143900,178.029739379883
2016-07-21,177.990005493164,179.25,175.520004272461,176.389999389648,200600,176.142364501953
2016-07-22,175.889999389648,177.979995727539,175.320007324219,177.559997558594,222100,177.310775756836
2016-07-25,177.800003051758,177.800003051758,175.479995727539,176.020004272461,269700,175.772888183594
2016-07-26,176.100006103516,179.240005493164,175.589996337891,179.130004882812,274400,178.87858581543
2016-07-27,178.940002441406,180,178.080001831055,179.350006103516,248000,179.098251342773
2016-07-28,179.550003051758,181.589996337891,179.350006103516,180.940002441406,202300,180.686004638672
2016-07-29,181.050003051758,183.490005493164,181.050003051758,182.470001220703,287800,182.2138671875
2016-08-01,182.399993896484,183,181.399993896484,182.610000610352,272200,182.35368347168
2016-08-02,182.729995727539,183.259994506836,181.529998779297,181.970001220703,199500,181.714569091797
2016-08-03,181.770004272461,181.869995117188,180.429992675781,181.300003051758,242100,181.045486450195
2016-08-04,181.710006713867,182.649993896484,180.139999389648,181.770004272461,108800,181.514862060547
2016-08-05,182.490005493164,183.860000610352,181.279998779297,182.869995117188,156200,182.613296508789
2016-08-08,182.419998168945,182.720001220703,180.779998779297,181.289993286133,117200,181.035491943359
2016-08-09,181.960006713867,182.429992675781,181.139999389648,182.149993896484,142500,181.894302368164
2016-08-10,182.580001831055,184.169998168945,180.669998168945,181.220001220703,251800,180.965667724609
2016-08-11,181.490005493164,183.119995117188,180.979995727539,182.240005493164,111800,181.984237670898
2016-08-12,181.669998168945,182.460006713867,179.899993896484,180.809997558594,214800,180.556198120117
2016-08-15,180.949996948242,182.570007324219,180.889999389648,181.979995727539,129100,181.724548339844
2016-08-16,180.860000610352,182.190002441406,180.080001831055,181.320007324219,193100,181.065475463867
2016-08-17,181.589996337891,181.589996337891,179.509994506836,179.820007324219,234100,179.567611694336
2016-08-18,180.559997558594,181.710006713867,179.800003051758,181.369995117188,373500,181.115447998047
2016-08-19,181.220001220703,183.869995117188,180.179992675781,183.860000610352,398100,183.601898193359
2016-08-22,183.729995727539,184.699996948242,182.660003662109,184.190002441406,207100,183.931488037109
2016-08-23,185.139999389648,186.949996948242,184.970001220703,185.789993286133,337200,185.529220581055
2016-08-24,189.479995727539,189.759994506836,184.580001831055,185.020004272461,328800,184.760330200195
2016-08-25,184.589996337891,185.160003662109,183.289993286133,183.809997558594,269800,183.552001953125
2016-08-26,184.330001831055,184.649993896484,182.289993286133,183.919998168945,282500,183.661849975586
2016-08-29,184.289993286133,186.839996337891,183.710006713867,186.559997558594,371800,186.298110961914
2016-08-30,186.309997558594,187.770004272461,185.190002441406,186.380004882812,283200,186.118408203125
2016-08-31,187.259994506836,189.979995727539,185.539993286133,185.919998168945,306900,185.65901184082
2016-09-01,185.389999389648,186.649993896484,184.369995117188,185.369995117188,396000,185.109802246094
2016-09-02,185.350006103516,189.350006103516,182.270004272461,185.919998168945,646700,185.65901184082
2016-09-06,186.690002441406,188.570007324219,185.029998779297,188.300003051758,611500,188.035720825195
2016-09-07,188.080001831055,189.690002441406,187.050003051758,188.559997558594,376300,188.295349121094
2016-09-08,188.660003662109,189.669998168945,186.639999389648,186.740005493164,398600,186.477874755859
2016-09-09,185.960006713867,186.589996337891,184.75,184.830001831055,541100,184.570587158203
2016-09-12,184.600006103516,186.899993896484,184.199996948242,186.740005493164,319800,186.477874755859
2016-09-13,186,186.75,184.899993896484,185.809997558594,365600,185.549194335938
2016-09-14,186.220001220703,187.100006103516,184.309997558594,185.529998779297,398100,185.269561767578
2016-09-15,186.179992675781,190.75,185.25,189.899993896484,420400,189.633422851562
2016-09-16,189.419998168945,190.600006103516,188.080001831055,188.509994506836,344000,188.245391845703
2016-09-19,188.660003662109,190.389999389648,187.949996948242,188.470001220703,287100,188.205444335938
2016-09-20,189.240005493164,190.990005493164,186.350006103516,186.410003662109,342300,186.148345947266
2016-09-21,188.259994506836,188.990005493164,184.470001220703,186.179992675781,1207900,185.918655395508
2016-09-22,186.75,187.089996337891,183.639999389648,184.5,10840200,184.241012573242
2016-09-23,184,184.460006713867,180.899993896484,180.970001220703,1178200,180.715972900391
2016-09-26,180.869995117188,180.869995117188,177.729995727539,178.190002441406,722600,177.939895629883
2016-09-27,178.520004272461,179.330001831055,177.410003662109,178.300003051758,583300,178.049728393555
2016-09-28,178.070007324219,179.259994506836,177.300003051758,178.880004882812,463900,178.62890625
2016-09-29,178.399993896484,178.820007324219,175.020004272461,176.039993286133,845700,175.792877197266
2016-09-30,177.389999389648,180.320007324219,177.039993286133,179.259994506836,936800,179.008377075195
2016-10-03,177.630004882812,179.110000610352,176.660003662109,177.75,343300,177.500503540039
2016-10-04,177.850006103516,178.630004882812,175.990005493164,176.880004882812,361500,176.631713867188
2016-10-05,176.759994506836,177.759994506836,175.970001220703,177.169998168945,325300,176.921310424805
2016-10-06,177.139999389648,179.220001220703,176.589996337891,178.690002441406,421200,178.439193725586
2016-10-07,179.119995117188,181.169998168945,178.389999389648,180.880004882812,746200,180.626113891602
2016-10-10,180.919998168945,182.429992675781,180.339996337891,181.979995727539,300400,181.724548339844
2016-10-11,181.369995117188,181.520004272461,178.440002441406,179.619995117188,608900,179.36784362793
2016-10-12,180.070007324219,180.070007324219,178.910003662109,179.279998779297,317700,179.028366088867
2016-10-13,178.729995727539,179.309997558594,176.639999389648,178.589996337891,327200,178.339324951172
2016-10-14,178.720001220703,179.639999389648,177.279998779297,177.589996337891,328700,177.340713500977
2016-10-17,178.809997558594,178.809997558594,176.529998779297,178.339996337891,472400,178.089706420898
2016-10-18,179.509994506836,181.050003051758,178.559997558594,180.679992675781,391100,180.426376342773
2016-10-19,180.779998779297,180.779998779297,178.440002441406,178.979995727539,339500,178.728775024414
2016-10-20,178.740005493164,179.789993286133,177.470001220703,179.5,229200,179.248016357422
2016-10-21,178.130004882812,178.970001220703,176.279998779297,178.779998779297,202900,178.529067993164
2016-10-24,179.940002441406,180.389999389648,178.779998779297,180.300003051758,336300,180.046920776367
2016-10-25,181,181.960006713867,180,181.610000610352,440800,181.355087280273
2016-10-26,181.259994506836,181.259994506836,175.759994506836,176.199996948242,529300,175.95263671875
2016-10-27,176.410003662109,176.410003662109,174.600006103516,175.279998779297,697500,175.033966064453
2016-10-28,175.25,177.009994506836,175,175.360000610352,331900,175.113830566406
2016-10-31,175.910003662109,176.309997558594,174.509994506836,176.039993286133,322000,175.792877197266
2016-11-01,175.070007324219,175.449996948242,172.919998168945,173.770004272461,287200,173.526092529297
2016-11-02,174.130004882812,175.169998168945,173.289993286133,173.839996337891,383300,173.595962524414
2016-11-03,174.240005493164,175.539993286133,173.119995117188,173.639999389648,293300,173.396255493164
2016-11-04,174.229995727539,177.160003662109,173.960006713867,175.820007324219,573900,175.573226928711
2016-11-07,176.889999389648,180.369995117188,176.889999389648,180.220001220703,342100,179.966995239258
2016-11-08,180.220001220703,184.539993286133,177.190002441406,182.899993896484,485800,182.643264770508
2016-11-09,182,182.240005493164,177.960006713867,181.759994506836,446800,181.5048828125
2016-11-10,184.059997558594,184.690002441406,179.160003662109,180.270004272461,446100,180.016967773438
2016-11-11,179.830001831055,183.259994506836,176.75,177.270004272461,373000,177.02116394043
2016-11-14,177.869995117188,178.720001220703,169.860000610352,170.130004882812,635800,169.891204833984
2016-11-15,170.619995117188,173.369995117188,167.529998779297,171.949996948242,1257300,171.70866394043
2016-11-16,172.199996948242,173.330001831055,170.75,172,446300,171.758544921875
2016-11-17,171.550003051758,174.520004272461,170.369995117188,174.399993896484,399300,174.155197143555
2016-11-18,174.270004272461,175.259994506836,171.860000610352,172,349300,171.758544921875
2016-11-21,172.699996948242,176.270004272461,172.699996948242,173.300003051758,681500,173.056777954102
2016-11-22,172.690002441406,173.039993286133,167.570007324219,170,613200,169.76139831543
2016-11-23,169.660003662109,171.309997558594,166.639999389648,168.669998168945,842900,168.433242797852
2016-11-25,168.809997558594,170.919998168945,167.550003051758,170.699996948242,376600,170.460357666016
2016-11-28,170.330001831055,171.490005493164,167.929992675781,168.330001831055,434700,168.093719482422
2016-11-29,169.600006103516,171.809997558594,168.5,170.149993896484,499200,169.911148071289
2016-11-30,169.279998779297,170.320007324219,162.699996948242,164.490005493164,1360300,164.259140014648
2016-12-01,164.729995727539,165.080001831055,158.729995727539,159.5,750900,159.276107788086
2016-12-02,159.919998168945,162.910003662109,159.229995727539,162.119995117188,664000,161.892440795898
2016-12-05,161.520004272461,165.020004272461,161.520004272461,163.960006713867,809000,163.729873657227
2016-12-06,163.610000610352,165.75,162.940002441406,165.710006713867,859700,165.477432250977
2016-12-07,165.240005493164,169.649993896484,164.270004272461,168.389999389648,808400,168.153625488281
2016-12-08,168.270004272461,169.979995727539,165.979995727539,167.800003051758,1083500,167.564483642578
2016-12-09,168,175,168,170.619995117188,1200100,170.380493164062
2016-12-12,171.059997558594,174.419998168945,169.389999389648,174.199996948242,730300,173.955459594727
2016-12-13,174.789993286133,176.520004272461,173.860000610352,175.309997558594,700400,175.063934326172
2016-12-14,175.929992675781,178.490005493164,174.460006713867,175.190002441406,676300,174.944091796875
2016-12-15,175.050003051758,176.929992675781,172.990005493164,176.059997558594,477400,175.812881469727
2016-12-16,176.660003662109,177.199996948242,174.639999389648,175.210006713867,666400,174.964050292969
2016-12-19,175.199996948242,176.210006713867,174.380004882812,175.070007324219,375200,174.824264526367
2016-12-20,175.130004882812,175.729995727539,174.240005493164,175.389999389648,449800,175.143814086914
2016-12-21,174.860000610352,175.720001220703,173.110000610352,174.619995117188,297000,174.374877929688
2016-12-22,174.600006103516,175.440002441406,172.830001831055,173.100006103516,764900,172.857025146484
2016-12-23,173.729995727539,175.490005493164,173.729995727539,175.429992675781,325700,175.18376159668
2016-12-27,175.929992675781,178.110000610352,175.330001831055,177.440002441406,376100,177.190933227539
2016-12-28,177.309997558594,177.570007324219,174.779998779297,175.339996337891,306700,175.093856811523
2016-12-29,175.300003051758,177.339996337891,174.619995117188,175.490005493164,317300,175.243698120117
2016-12-30,176.289993286133,176.350006103516,174.380004882812,174.929992675781,419200,174.684463500977
2017-01-03,175.679992675781,176.199996948242,174.050003051758,175.149993896484,612200,174.904159545898
2017-01-04,175,178.570007324219,174.490005493164,178.139999389648,377900,177.88996887207
2017-01-05,177.990005493164,177.990005493164,175.460006713867,176.369995117188,506200,176.122406005859
2017-01-06,176.350006103516,178.179992675781,175.300003051758,177.210006713867,344000,176.961273193359
2017-01-09,177.610000610352,178.729995727539,176.550003051758,178.080001831055,527500,177.830047607422
2017-01-10,177.149993896484,182.910003662109,177.149993896484,181.800003051758,725500,181.544799804688
2017-01-11,181.080001831055,181.889999389648,175.990005493164,177.759994506836,668700,177.510467529297
2017-01-12,177.179992675781,178.470001220703,175.729995727539,177.399993896484,480700,177.150985717773
2017-01-13,177.630004882812,180.639999389648,177.059997558594,179.539993286133,387500,179.287994384766
2017-01-17,178.25,182.839996337891,177.690002441406,182.080001831055,591700,181.824417114258
2017-01-18,183,184.139999389648,181.990005493164,183.009994506836,438000,182.753082275391
2017-01-19,182.860000610352,184.75,181.089996337891,181.910003662109,266400,181.684432983398
2017-01-20,182.149993896484,183.330001831055,179.960006713867,181.529998779297,328100,181.304901123047
2017-01-23,181.029998779297,181.690002441406,179.860000610352,180.669998168945,441800,180.445983886719
2017-01-24,180.429992675781,181.130004882812,179.699996948242,180.139999389648,291400,179.916641235352
2017-01-25,180.929992675781,180.929992675781,179.410003662109,180.5,521500,180.276184082031
2017-01-26,180.5,182.179992675781,180.389999389648,181.119995117188,512100,180.895385742188
2017-01-27,181.009994506836,183.580001831055,180.740005493164,183.440002441406,299300,183.212554931641
2017-01-30,183.509994506836,183.690002441406,180.910003662109,181.759994506836,277900,181.534622192383
2017-01-31,181.589996337891,184.729995727539,180.910003662109,184.610000610352,339400,184.381088256836
2017-02-01,184,185.820007324219,183.169998168945,185.710006713867,474600,185.479721069336
2017-02-02,185.119995117188,187.080001831055,184.639999389648,187.009994506836,672800,186.778091430664
2017-02-03,187.779998779297,188.160003662109,186.300003051758,188.100006103516,291800,187.866775512695
2017-02-06,188.100006103516,189.139999389648,186.5,187.509994506836,285600,187.277496337891
2017-02-07,188.039993286133,189,186.830001831055,188.119995117188,452800,187.886749267578
2017-02-08,187.779998779297,189.289993286133,187.020004272461,188.949996948242,194200,188.715713500977
2017-02-09,189.369995117188,191.059997558594,188.75,190.5,262100,190.263793945312
2017-02-10,191.639999389648,192.270004272461,190.070007324219,191,262800,190.763153076172
2017-02-13,191.110000610352,191.839996337891,190.440002441406,191.240005493164,255400,191.002868652344
2017-02-14,189.979995727539,192.380004882812,189.979995727539,191.649993896484,299900,191.412368774414
2017-02-15,190.880004882812,192.039993286133,190.440002441406,191.309997558594,565400,191.072799682617
2017-02-16,191.880004882812,192,189.410003662109,190.509994506836,422100,190.27375793457
2017-02-17,190.580001831055,196.029998779297,190.179992675781,195.910003662109,539700,195.667068481445
2017-02-21,195.389999389648,197.360000610352,195.179992675781,195.460006713867,394700,195.217651367188
2017-02-22,195.429992675781,197.070007324219,194.5,194.970001220703,307400,194.728286743164
2017-02-23,195.380004882812,197.470001220703,194.830001831055,196.919998168945,532000,196.675811767578
2017-02-24,195.880004882812,200.029998779297,195.880004882812,199.720001220703,405800,199.472351074219
2017-02-27,199.720001220703,200.050003051758,195.960006713867,198.940002441406,434400,198.693313598633
2017-02-28,198.509994506836,199.940002441406,197.690002441406,199.139999389648,439900,198.893096923828
2017-03-01,200,201,199.160003662109,200.759994506836,682000,200.511047363281
2017-03-02,200.630004882812,201.830001831055,199.490005493164,201.139999389648,697800,200.890563964844
2017-03-03,199.279998779297,200.5,193.910003662109,194.460006713867,1191700,194.218887329102
2017-03-06,193.949996948242,195.539993286133,193.039993286133,194.529998779297,596700,194.288772583008
2017-03-07,193.610000610352,194.529998779297,191.639999389648,193.460006713867,449900,193.220138549805
2017-03-08,194.199996948242,195.710006713867,193.270004272461,194.050003051758,310800,193.809371948242
2017-03-09,194.520004272461,194.850006103516,193.199996948242,194.610000610352,256400,194.368698120117
2017-03-10,195.460006713867,196.25,193.539993286133,194.320007324219,266300,194.079040527344
2017-03-13,194.320007324219,194.669998168945,192.240005493164,194.449996948242,265000,194.208877563477
2017-03-14,194.470001220703,194.5,192.75,193.5,187200,193.260055541992
2017-03-15,193.860000610352,194.990005493164,193.089996337891,194.690002441406,262900,194.448577880859
2017-03-16,194.169998168945,194.990005493164,192.899993896484,193.729995727539,327800,193.489776611328
2017-03-17,194.119995117188,196,194.119995117188,195.139999389648,302000,194.898040771484
2017-03-20,195.279998779297,196.240005493164,194.009994506836,196.240005493164,411300,195.996658325195
2017-03-21,196.479995727539,197.839996337891,194.779998779297,195.339996337891,447200,195.097778320312
2017-03-22,195.449996948242,201.690002441406,195.449996948242,199.789993286133,621400,199.542236328125
2017-03-23,199.559997558594,202.699996948242,199.059997558594,199.699996948242,531100,199.452377319336
2017-03-24,199.949996948242,202.570007324219,199.149993896484,199.800003051758,342700,199.552215576172
2017-03-27,198.820007324219,200.729995727539,197.610000610352,199.820007324219,301900,199.572219848633
2017-03-28,199.419998168945,199.800003051758,197.229995727539,199.059997558594,263600,198.81315612793
2017-03-29,198.509994506836,199.910003662109,198.059997558594,199.330001831055,396400,199.082855224609
2017-03-30,198.580001831055,199.360000610352,196.919998168945,198.139999389648,235900,197.894317626953
2017-03-31,198.710006713867,200.490005493164,197.899993896484,199.889999389648,309600,199.642150878906
2017-04-03,199.779998779297,201.220001220703,198.649993896484,199.630004882812,455200,199.382461547852
2017-04-04,199.350006103516,200.110000610352,197.039993286133,199.800003051758,632000,199.552215576172
2017-04-05,199.509994506836,200,196.949996948242,197.339996337891,401100,197.095321655273
2017-04-06,197,197.110000610352,194.289993286133,197.039993286133,272400,196.795654296875
2017-04-07,197.139999389648,198.289993286133,196.330001831055,197,320800,196.755737304688
2017-04-10,197.100006103516,197.720001220703,196.5,197.039993286133,287100,196.795654296875
2017-04-11,196.220001220703,197.479995727539,195.729995727539,197.399993896484,279400,197.155242919922
2017-04-12,198.679992675781,200.149993896484,196.050003051758,197.059997558594,202800,196.815643310547
2017-04-13,196.360000610352,197.130004882812,196.240005493164,196.289993286133,203700,196.046585083008
2017-04-17,196.820007324219,197.119995117188,196.25,196.619995117188,261200,196.376190185547
2017-04-18,196.029998779297,196.979995727539,194.550003051758,196.889999389648,472000,196.645874023438
2017-04-19,197.75,201.300003051758,196.470001220703,198.229995727539,344300,197.98420715332
2017-04-20,198.470001220703,200.809997558594,197.5,200.5,233100,200.251388549805
2017-04-21,199.990005493164,201,198.729995727539,199.139999389648,237400,198.893096923828
2017-04-24,200.270004272461,201.919998168945,199.789993286133,201.539993286133,327400,201.290069580078
2017-04-25,202.25,203.479995727539,200.979995727539,201.320007324219,280700,201.070388793945
2017-04-26,201.509994506836,202.259994506836,199.699996948242,199.990005493164,340000,199.74201965332
2017-04-27,200.350006103516,200.889999389648,198.529998779297,199.369995117188,263400,199.122787475586
2017-04-28,199.240005493164,200.419998168945,198.320007324219,200.330001831055,283100,200.081588745117
2017-05-01,200.789993286133,201.369995117188,199.770004272461,201.050003051758,332400,200.800735473633
2017-05-02,201.259994506836,202.460006713867,200.240005493164,202.119995117188,347700,201.869369506836
2017-05-03,202,202.520004272461,199.479995727539,202.220001220703,296700,201.969253540039
2017-05-04,202.830001831055,205.119995117188,201.669998168945,204.889999389648,357800,204.635925292969
2017-05-05,205.279998779297,206.669998168945,204.270004272461,205.710006713867,326800,205.454940795898
2017-05-08,205.770004272461,207.199996948242,204.509994506836,206.399993896484,399800,206.144073486328
2017-05-09,206.580001831055,208.139999389648,205.899993896484,207.649993896484,636000,207.392471313477
2017-05-10,207.339996337891,208.100006103516,206.190002441406,207.339996337891,283300,207.082946777344
2017-05-11,206.330001831055,207.639999389648,205.619995117188,207.399993896484,297900,207.142791748047
2017-05-12,207.139999389648,208.300003051758,207.100006103516,207.589996337891,264300,207.332595825195
2017-05-15,207.580001831055,210.860000610352,207.580001831055,209.869995117188,685800,209.609771728516
2017-05-16,210.860000610352,210.860000610352,208.800003051758,210.460006713867,195900,210.199066162109
2017-05-17,210.460006713867,210.460006713867,208.889999389648,209.410003662109,319100,209.150329589844
2017-05-18,210.050003051758,211.610000610352,209.25,210.389999389648,234100,210.129119873047
2017-05-19,210.25,213.229995727539,210.25,212.619995117188,1103900,212.356353759766
2017-05-22,212.089996337891,217.440002441406,211.669998168945,217.339996337891,526100,217.07048034668
2017-05-23,216.910003662109,218.169998168945,216.059997558594,217.080001831055,333500,216.810821533203
2017-05-24,217.789993286133,218.179992675781,215.550003051758,217.669998168945,240700,217.400085449219
2017-05-25,217.759994506836,218.679992675781,216.229995727539,218.320007324219,380700,218.04931640625
2017-05-26,218.330001831055,218.889999389648,217.119995117188,217.460006713867,157100,217.190353393555
2017-05-30,216.520004272461,218.660003662109,216.029998779297,218.199996948242,293400,217.929428100586
2017-05-31,218.520004272461,219.800003051758,216.929992675781,218.75,384000,218.478759765625
2017-06-01,219.199996948242,219.809997558594,215.240005493164,219.789993286133,586200,219.517456054688
2017-06-02,227.649993896484,240.419998168945,226.720001220703,238.320007324219,1153400,238.024490356445
2017-06-05,239.350006103516,243.369995117188,238.679992675781,240.889999389648,845300,240.59130859375
2017-06-06,240.529998779297,242.240005493164,238.899993896484,241.619995117188,333300,241.320404052734
2017-06-07,242.800003051758,243.889999389648,241.029998779297,243.100006103516,454100,242.798553466797
2017-06-08,243.100006103516,243.100006103516,239.919998168945,241.759994506836,582800,241.460250854492
2017-06-09,241.5,242.479995727539,235.039993286133,237.429992675781,818000,237.135589599609
2017-06-12,237.130004882812,237.479995727539,231.270004272461,236.75,537400,236.456436157227
2017-06-13,237.369995117188,242.100006103516,237.110000610352,240.880004882812,321100,240.581314086914
2017-06-14,241.880004882812,242.360000610352,237.710006713867,238.990005493164,312900,238.693649291992
2017-06-15,237.929992675781,240.399993896484,236.520004272461,239.839996337891,377700,239.542617797852
2017-06-16,240.080001831055,241.5,238.860000610352,238.949996948242,585600,238.653686523438
2017-06-19,239.520004272461,243.490005493164,237.940002441406,242.110000610352,440800,241.809768676758
2017-06-20,242.809997558594,245.889999389648,242.5,242.789993286133,257000,242.488967895508
2017-06-21,243.240005493164,245.210006713867,242.369995117188,243.860000610352,268900,243.5576171875
2017-06-22,244.039993286133,247.800003051758,243.360000610352,245.059997558594,499100,244.756134033203
2017-06-23,245.660003662109,246.800003051758,244.820007324219,246.190002441406,405500,245.884750366211
2017-06-26,246.550003051758,248.5,245.529998779297,246.759994506836,266300,246.454010009766
2017-06-27,245.679992675781,246.690002441406,243.229995727539,243.25,396100,242.948394775391
2017-06-28,244.949996948242,245.300003051758,241.559997558594,242.350006103516,495100,242.049499511719
2017-06-29,241.029998779297,242.690002441406,235.75,237.119995117188,949100,236.82600402832
2017-06-30,238.270004272461,241.25,237.020004272461,239.419998168945,490100,239.123092651367
2017-07-03,239.419998168945,239.919998168945,236.020004272461,236.380004882812,189300,236.0869140625
2017-07-05,236.479995727539,238.550003051758,234.550003051758,238.029998779297,465300,237.734848022461
2017-07-06,237.449996948242,239.25,235.289993286133,236.190002441406,293700,235.89714050293
2017-07-07,237.179992675781,243.270004272461,236.75,242.729995727539,586600,242.429016113281
2017-07-10,242.309997558594,244.669998168945,240.899993896484,244.139999389648,710500,243.837265014648
2017-07-11,244.339996337891,245.009994506836,242.580001831055,244.529998779297,438900,244.226776123047
2017-07-12,245.410003662109,248.830001831055,244.649993896484,247.910003662109,511600,247.602600097656
2017-07-13,248.449996948242,248.949996948242,243.910003662109,246.449996948242,494000,246.144393920898
2017-07-14,246.960006713867,252.050003051758,245.449996948242,250.360000610352,549200,250.049591064453
2017-07-17,251.440002441406,252.850006103516,250.720001220703,251.979995727539,518300,251.667556762695
2017-07-18,251.839996337891,253.320007324219,249.050003051758,253.199996948242,449800,252.886047363281
2017-07-19,254.710006713867,256.390014648438,254.289993286133,254.899993896484,355200,254.614105224609
2017-07-20,254.889999389648,255.869995117188,253.800003051758,254,228800,253.715133666992
2017-07-21,250.899993896484,251.740005493164,246.199996948242,248.410003662109,370500,248.131393432617
